Date,Close,High,Low,Open,Volume,Sentiment
2024-09-10,149.66949462890625,151.95430520263582,149.20355939783312,151.10622848372844,20401800,1.9936
2024-09-11,151.80462646484375,152.13387922005617,148.36246071366355,150.74703500975997,18991500,2.4014
2024-09-12,155.1869354248047,155.25678384046466,153.15157268835566,154.4585967034471,21024100,-0.128
2024-09-13,158.01051330566406,158.91345784103444,155.755648728388,156.0070756210139,16733900,0.0
2024-09-16,158.62911987304688,158.8785524071565,157.25224741303262,157.9706143292006,14157600,0.0
2024-09-17,159.9161834716797,161.22320750164613,159.0481631332768,159.7266123117633,12064800,0.0
2024-09-18,160.44497680664062,161.26312280572637,159.29759326798978,160.48489453662953,16756500,0.0
2024-09-19,162.86947631835938,164.6155040932057,162.15310375152245,164.4458917934048,17548200,0.0
2024-09-20,164.2662811279297,164.37603204660826,162.8095885003916,164.14655838906322,46362700,0.0
2024-09-23,162.69985961914062,166.23181758098326,162.58012165110702,164.96469605302332,15648400,0.0
2024-09-24,163.2685546875,164.176492741931,161.6622086004887,163.87717066392423,18774100,0.0
2024-09-25,162.6200408935547,163.84424554390736,162.40551734323734,162.60008202800464,13607900,0.0
2024-09-26,163.4581298828125,165.12433738176023,163.1288771112858,164.65540300026643,18234500,0.0
2024-09-27,164.91481018066406,166.59100475314528,163.4581326837826,163.5379529228678,13604300,0.0
2024-09-30,166.8105010986328,166.9801133920327,164.26628624932783,164.40596785707794,14070100,0.0
2024-10-01,168.03770446777344,170.05312356675083,165.5234203103271,168.47670815509065,18629500,0.0
2024-10-02,166.9302215576172,168.49666513124245,165.87263008138385,167.37919706037525,12745000,0.0
2024-10-03,166.83045959472656,167.52886763193206,164.994624608732,165.4436153407923,11004300,0.0
2024-10-04,168.17738342285156,169.1651417037373,166.58102439541923,168.95561168385737,11422100,0.0
2024-10-07,164.016845703125,169.51433291164238,163.7574413654542,168.7560635386529,14034700,0.8506
2024-10-08,165.32386779785156,165.72296895610333,163.9370236242508,165.0544764190507,11723900,10.4923
2024-10-09,162.6898651123047,165.8825983372775,160.75426631287192,164.48078878674917,19666400,6.5844000000000005
2024-10-10,162.80958557128906,163.93803021658485,161.27308796158508,161.7420223125794,12900500,5.7683
2024-10-11,164.1465606689453,164.89485824555993,162.1311415998337,162.95925941151893,10946000,0.5301
2024-10-14,165.972412109375,167.23951840464235,164.40596850811767,164.53567829588263,9981800,0.0
2024-10-15,166.52114868164062,168.70618005069358,165.67308722562564,166.7606093878907,14829300,0.0
2024-10-16,166.3615264892578,166.90029405802036,164.8409837085831,165.65313140202477,9968500,0.0
2024-10-17,164.13656616210938,167.54880112943871,163.99688456312464,167.00006177752527,15113400,0.0
2024-10-18,164.67535400390625,165.99234980298428,164.3760319327944,164.49575467157797,13091300,3.1438
2024-10-21,165.4236602783203,165.8427051102763,163.93204336640198,164.20642828942988,11384000,6.1601
2024-10-22,166.44134521484375,167.08986370041146,164.29621633151714,164.32614701705697,11958600,6.62
2024-10-23,164.1066436767578,167.2195719618869,163.26156615464373,166.05221433986773,12754300,0.3849
2024-10-24,164.1565399169922,164.67536385635017,162.40054033844325,164.21640128996543,12764400,4.267
2024-10-25,166.61094665527344,167.0200044057247,164.85493202249762,164.98963532280627,14566400,6.5678
2024-10-28,167.9578857421875,170.21874866254464,165.41367087628183,170.20277852548895,20858300,0.0
2024-10-29,170.7515411376953,171.46990807993288,168.27717457229605,169.00051981297196,28916100,0.0
2024-10-30,175.7401885986328,183.37281818194802,175.34608092530422,181.9959609227769,49698300,0.0
2024-10-31,172.2980194091797,178.0150088186449,172.1683096199305,174.32341036482913,32801900,0.1779
2024-11-01,172.2581024169922,173.42546007693375,169.92341754541656,171.15062135368265,21752900,6.663600000000001
2024-11-04,170.29257202148438,171.52976286876077,169.1002924275085,170.85131368500362,16194000,4.1725
2024-11-05,171.02093505859375,171.70637216526382,169.98328713827703,170.44224972306222,12518300,6.1266
2024-11-06,177.92520141601562,178.23449529525598,174.64266103018528,174.951970133578,27061500,11.1354
2024-11-07,181.86624145507812,182.16556352998285,178.48393702420717,178.70343886419374,16730400,5.7731
2024-11-08,179.4517364501953,181.93608988065503,179.16240141973364,181.58687825588632,15021500,2.4126000000000003
2024-11-11,181.55694580078125,181.67169024189303,179.58144448419563,179.6612647183404,12503400,0.0
2024-11-12,182.9038848876953,183.60727119420463,180.57917198310966,180.96828610388522,14065800,0.0
2024-11-13,180.08030700683594,182.20048341961808,179.7111365260688,181.73652736364141,13969700,0.0
2024-11-14,176.94744873046875,180.03542477204525,175.6304376208683,179.34199500809183,17925800,0.0
2024-11-15,173.49530029296875,175.48078883073978,172.35289497475256,175.24132810697984,21708900,0.0
2024-11-18,176.39869689941406,176.50844782695492,174.0240942257961,174.55788351993363,18725400,3.0246
2024-11-19,179.17237854003906,179.7610356628362,174.7185067341715,174.8372399080373,15392900,7.0086
2024-11-20,176.92747497558594,178.7034332806034,174.93201483744025,178.42407007919522,15729800,5.3231
2024-11-21,168.85585021972656,175.18145549789298,164.93476294944196,175.05673923346154,38839400,2.3369
2024-11-22,166.19192504882812,167.88306980424588,165.33387647649843,166.780582207106,24497000,4.846
2024-11-25,169.04539489746094,170.07307085416926,167.0200041158874,167.60867641516356,21395700,-1.2147
2024-11-26,170.23269653320312,171.10571032835793,169.0453953359282,169.10527192731251,14937500,0.0
2024-11-27,170.43226623535156,170.75153195687213,169.2848674640083,170.29256940350413,12433400,0.0
2024-11-29,170.10301208496094,170.48213917467183,168.36695621133114,169.67398022072197,9250700,-0.6216999999999999
2024-12-02,172.58734130859375,173.20594429747393,169.88350137476908,169.93339092253962,16593400,-1.0418000000000005
2024-12-03,172.62725830078125,173.92431041652506,172.11840622950385,172.72702217174466,15721500,1.9275
2024-12-04,175.69029235839844,176.02951694382102,172.3578774269222,172.38780811245044,18239800,3.2645
2024-12-05,173.91432189941406,177.30661319063742,173.6149998407543,176.91749908162544,16145500,2.7822
2024-12-06,176.0894012451172,176.4376080962673,173.15607214175068,173.4853249211239,13319500,1.8313
2024-12-09,176.89846801757812,177.83738550391604,175.20039040791823,175.51503437960727,19887800,5.1919
2024-12-10,186.31773376464844,187.8160268138949,182.46212570826387,184.32500888640666,34317400,2.0209
2024-12-11,196.4861602783203,196.66594813117683,186.04803967773574,186.4875414177299,41664500,0.0
2024-12-12,193.40965270996094,196.48115029218562,193.06004491560958,196.0766124040666,25197800,0.0
2024-12-13,191.16221618652344,194.11883919838084,191.0423423812578,192.490704487651,18883200,0.0
2024-12-16,197.93450927734375,200.41168291616427,193.88911488994594,194.14382959225733,32248600,1.7652
2024-12-17,196.8956756591797,202.64913062417182,196.46617230830898,198.30407475927043,24129500,2.7956000000000003
2024-12-18,189.93360900878906,198.46389928471683,189.0646039194836,196.60601529827326,27638400,5.4373000000000005
2024-12-19,189.484130859375,194.37856412730645,189.30434300339118,193.06005888438943,26981200,5.2634
2024-12-20,192.74041748046875,193.91406813278797,186.1579053424554,186.7971764103249,45319700,5.4196
2024-12-23,195.7669677734375,196.26639877064787,191.411928868106,193.80919155814604,15235900,4.3904
2024-12-24,197.34518432617188,197.44506138722352,194.97587425527323,195.94676829861982,6809800,1.2399
2024-12-26,196.87571716308594,197.93450850289778,195.6471058614473,196.5161262135814,7907900,0.0
2024-12-27,193.81918334960938,196.5760523318792,191.75354348102763,196.24642603002408,14693000,0.0
2024-12-30,192.47073364257812,193.55948963491522,190.14338320337714,190.64781342319387,12209500,0.0
2024-12-31,190.22328186035156,193.03008164381478,189.36425993005457,192.2260050490995,14355200,0.0
2025-01-02,190.41307067871094,192.9801381301293,188.49525744007033,191.26709343340778,17545200,0.0
2025-01-03,192.9102325439453,194.27866867483587,191.13225931471843,192.5056946331138,12875000,0.0
2025-01-06,197.7347412109375,199.33291137103032,194.83803207586362,194.92792600382484,19483300,0.0
2025-01-07,196.4861602783203,201.909973886113,195.7170322333306,198.04438263544472,16966800,0.0
2025-01-08,195.1676483154297,197.41508784704052,193.52951522204586,193.72928457657076,14335300,0.0
2025-01-10,192.95018005371094,197.39511312065048,191.38197456331892,195.19761966253236,20753800,2.746
2025-01-13,192.0711669921875,192.27095158503425,188.4453083016719,191.13224951636064,13169100,0.6841999999999999
2025-01-14,190.8325958251953,193.050070773715,189.42419669059564,192.28094273517524,13651200,0.0752999999999999
2025-01-15,196.75584411621094,197.57491832048342,193.11000369739423,194.12884726518368,12894900,2.6662
2025-01-16,194.1887664794922,196.75583391247915,194.0788910490422,195.60214951346643,13449600,2.5363
2025-01-17,197.3251953125,198.58375597214695,195.0877388983694,197.82462632303964,22109100,0.0295999999999999
2025-01-21,199.40283203125,203.6080326445683,199.21304580682195,200.28182025394423,19005200,1.8055
2025-01-22,199.8023681640625,201.88998612293432,198.9733108604717,200.32178068082086,15477400,3.6421
2025-01-23,199.35289001464844,201.71020506522237,196.59603624015026,199.75242873857272,15170800,1.0893
2025-01-24,201.6702423095703,202.33949329722083,199.5566528889042,199.6225872950207,12732400,1.0282
2025-01-27,193.54949951171875,198.44391735433535,192.48070982544095,193.96901973467803,24970200,-0.7578
2025-01-28,196.8457489013672,197.00555524376668,192.39081751116362,194.42848935993928,15939200,2.1386
2025-01-29,196.9556121826172,198.2341696318412,194.96788645279017,197.14539841120728,12287800,1.7534
2025-01-30,202.3994140625,203.00672387191645,199.24500307805343,199.53266972822976,14571500,3.4404000000000003
2025-01-31,205.3660430908203,206.8443546537246,203.34833748699367,203.48317837651163,17087300,0.4376
2025-02-03,202.40939331054688,204.9864590771122,201.43051282665638,201.98487391595285,16719500,-0.3581000000000001
2025-02-04,207.4736328125,208.46249643839946,204.02754671792735,204.2672790849399,28285400,1.9605
2025-02-05,193.0800323486328,194.32860987902825,189.69389069585742,192.88026299205453,43666400,3.4683
2025-02-06,193.0900115966797,193.60942410647172,190.2732286703268,190.77265967243562,20816600,0.6469
2025-02-07,186.92703247070312,192.79534667048466,184.88936071436743,192.52066571940506,29565700,0.4807000000000002
2025-02-10,187.98582458496094,189.77379609286592,187.39649966530655,188.84484651111416,16606000,2.3303000000000003
2025-02-11,186.8571319580078,188.58515904568145,185.86825303657443,186.62239876540912,13028100,2.7617
2025-02-12,185.21897888183594,186.61739486850084,183.42103942122037,185.0192095241481,17632300,0.3298000000000001
2025-02-13,187.66619873046875,187.77607416088287,184.66961270981918,185.7184056239068,12729300,1.3655
2025-02-14,186.6573486328125,187.93589085274974,185.89821895267022,186.6174008565631,12714200,1.1419
2025-02-18,185.58856201171875,187.56630449733623,183.3710871600107,187.226695076443,19796000,1.9082
2025-02-19,186.91705322265625,187.1467872178663,185.2889032654933,185.9731213052312,13120500,0.0615999999999999
2025-02-20,186.4276123046875,186.90706182083724,184.38994042998203,186.28777222741775,12063800,0.1550999999999999
2025-02-21,181.3733673095703,187.25666399411273,180.92388244913036,187.07686090508184,19520800,3.1258
2025-02-24,180.9838104248047,184.87936617572134,180.67416563965807,183.59084088624112,18734000,2.726
2025-02-25,177.16815185546875,180.55429349830055,176.56884378749382,179.94998624296272,20832500,0.954
2025-02-26,174.50119018554688,177.87734865828276,173.3924527442382,176.74364576328153,23637200,1.0951000000000002
2025-02-27,170.0163116455078,176.38904098824568,169.55882503535227,175.73978676984865,25930500,3.5307
2025-02-28,172.02401733398438,172.30369747869378,168.19837398997922,170.1062040953664,30049800,1.7359
2025-03-03,168.46807861328125,174.80086041257175,167.4492350449917,173.5323013294071,24122000,1.0833000000000002
2025-03-04,172.41357421875,174.9656593689528,167.34933645157065,167.74889040520628,30711400,0.8179000000000001
2025-03-05,174.79087829589844,175.55000797862252,170.73548550793336,172.12391841048589,18848000,0.5427
2025-03-06,174.0117645263672,176.52888591983762,172.31169022063378,172.35364986457097,19082400,0.1211999999999999
2025-03-07,175.5500030517578,176.69868829805844,172.05398592128185,173.0448614517929,16395300,2.6274
2025-03-10,167.80999755859375,170.4499969482422,165.56500244140625,170.16000366210938,28990700,1.8251
2025-03-11,165.97999572753906,168.65499877929688,163.24000549316406,166.67999267578125,23705900,1.1902
2025-03-12,169.0,169.52999877929688,165.47999572753906,168.47000122070312,19880100,2.9477
2025-03-13,164.72999572753906,168.1199951171875,164.07000732421875,167.97999572753906,15206200,0.8267
2025-03-14,167.6199951171875,168.25,164.50999450683594,165.31500244140625,18611100,0.2979000000000001
2025-03-17,166.57000732421875,168.4600067138672,165.80999755859375,167.3249969482422,17839100,0.1078999999999999
2025-03-18,162.6699981689453,166.44000244140625,158.8000030517578,165.9600067138672,24616800,1.4155
2025-03-19,166.27999877929688,168.13299560546875,163.0500030517578,163.9149932861328,24955700,2.3038000000000003
2025-03-20,165.0500030517578,167.02999877929688,163.13999938964844,163.8249969482422,19981500,0.6525
2025-03-21,166.25,166.47000122070312,163.02999877929688,163.3800048828125,29882100,2.9486
2025-03-24,169.92999267578125,170.5,167.44000244140625,169.26499938964844,18742800,6.2077
2025-03-25,172.7899932861328,172.91000366210938,170.5500030517578,171.17999267578125,13841600,5.477
2025-03-26,167.13999938964844,171.94000244140625,166.86099243164062,171.3000030517578,22498000,0.0
2025-03-27,164.0800018310547,167.44000244140625,163.85000610351562,166.7100067138672,21571200,0.0
2025-03-28,156.05999755859375,163.80999755859375,155.33900451660156,162.36000061035156,34866500,0.0
2025-03-31,156.22999572753906,157.1300048828125,152.2100067138672,154.80999755859375,33591600,0.7825
2025-04-01,158.8800048828125,160.0800018310547,155.2550048828125,155.3000030517578,20111400,0.7768999999999999
2025-04-02,158.86000061035156,160.27499389648438,156.52999877929688,156.9600067138672,17113300,3.8908
2025-04-03,152.6300048828125,154.68699645996094,152.17999267578125,152.8350067138672,28416100,-0.2687000000000001
2025-04-04,147.74000549316406,153.08999633789062,147.5399932861328,149.89999389648438,39832200,2.9415
2025-04-07,149.24000549316406,154.92999267578125,142.66000366210938,143.38999938964844,47823000,0.0793999999999999
2025-04-08,146.5800018310547,154.44000244140625,145.2100067138672,153.5749969482422,35304400,1.3771
2025-04-09,161.05999755859375,161.8699951171875,145.80999755859375,146.3300018310547,46479500,1.5593
2025-04-10,155.3699951171875,160.02999877929688,152.1999969482422,158.75999450683594,35270500,0.0
2025-04-11,159.39999389648438,159.86000061035156,155.5850067138672,155.5850067138672,22582000,0.0
2025-04-14,161.47000122070312,164.02999877929688,159.9199981689453,162.30999755859375,18255900,0.0
2025-04-15,158.67999267578125,162.0500030517578,157.64500427246094,161.57000732421875,15690800,0.0
2025-04-16,155.5,158.17999267578125,153.91000366210938,155.47000122070312,16921500,0.0
2025-04-17,153.36000061035156,157.07000732421875,150.89999389648438,156.61000061035156,19513400,0.0
2025-04-21,149.86000061035156,151.05999755859375,148.39999389648438,150.96499633789062,16147800,0.0
2025-04-22,153.89999389648438,154.61000061035156,150.8699951171875,151.07000732421875,15910300,0.0
2025-04-23,157.72000122070312,160.02000427246094,156.35000610351562,157.91000366210938,18575700,0.0
2025-04-24,161.47000122070312,161.7100067138672,158.08999633789062,158.52499389648438,30787500,0.0
2025-04-25,163.85000610351562,168.24000549316406,163.0,167.10000610351562,35148100,0.0
2025-04-28,162.4199981689453,164.9499969482422,160.3800048828125,164.25999450683594,20871200,0.0
2025-04-29,162.05999755859375,162.67999267578125,159.38999938964844,162.0449981689453,15955200,0.0
2025-04-30,160.88999938964844,161.37399291992188,157.15499877929688,159.86000061035156,20639500,0.0
2025-05-01,162.7899932861328,163.94000244140625,160.92999267578125,162.52000427246094,21904300,0.5667
2025-05-02,165.80999755859375,166.6999969482422,163.66000366210938,164.9550018310547,16844900,1.6346999999999998
2025-05-05,166.0500030517578,167.10000610351562,164.47000122070312,164.51499938964844,15309300,0.4429
2025-05-06,165.1999969482422,166.74000549316406,163.1300048828125,163.9600067138672,10691900,5.1231
2025-05-07,152.8000030517578,166.99000549316406,149.49000549316406,166.07000732421875,78729800,3.8036
2025-05-08,155.75,157.41000366210938,154.10000610351562,155.9199981689453,38387500,0.7981
2025-05-09,154.3800048828125,156.42999267578125,153.8300018310547,155.5500030517578,22871000,5.1615
2025-05-12,159.5800018310547,160.44000244140625,157.88999938964844,159.10000610351562,31884900,3.6364
2025-05-13,160.88999938964844,162.05999755859375,157.5800018310547,159.9199981689453,24944300,0.0969
2025-05-14,166.80999755859375,168.33999633789062,160.92999267578125,161.30999755859375,31769200,4.5993
,GOOG,GOOG,GOOG,GOOG,GOOG,0.0
